nome,idade,fase,iaa,inde,ponto_virada,sexo,ips,pedra,ipp,ida,bolsista_encoded,pedra_encoded,ian,ieg,ipv,corraca,diff_fase,na_fase,ponto_virada_encoded,cg,cf,ct
ALUNO-441,11.0,2,9.500020000000001,7.599446,Não,M,6.25,Ametista,5,8.5,0,3,10,7.4,6.72222,R,0.0,1,0,554.0,72.0,5.0
ALUNO-441,12.0,2,9.0,7.571,Não,M,6.3,Ametista,8.1,7.8,0,3,5.0,7.9,8.0,R,-1.0,0,0,554.0,72.0,5.0
ALUNO-441,13.0,3,8.75001,6.802149357015729,Não,M,5.625,Ágata,7.34375,6.344444444444445,0,2,10.0,5.765262340634195,6.04166,R,0.0,1,0,554.0,72.0,5.0
ALUNO-444,11.0,1,9.5,6.469,Não,F,7.5,Ágata,8.1,5.1,0,2,5.0,4.2,8.1,A,-1.0,0,0,399.0,58.0,11.0
ALUNO-444,13.0,2,8.000020000000001,7.284286390189521,Não,F,7.5,Ametista,6.458333333333334,5.933333333333334,0,3,5.0,9.342251950947604,7.66667,A,-1.0,0,0,399.0,58.0,11.0
ALUNO-446,11.0,0,8.000020000000001,7.676131896086369,Não,M,7.5,Ametista,5.625,7.833333333333334,0,3,5.0,9.568151147098517,7.916665,R,-2.0,0,0,244.0,65.0,2.0
ALUNO-447,10.0,0,8.500020000000001,7,Não,M,5,Ágata,2.5,9.5,0,2,5,10,4.99999,R,-2.0,0,0,393.0,103.0,8.0
ALUNO-447,11.0,1,9.5,7.690,Não,M,5.0,Ametista,7.9,6.4,0,3,5.0,9.6,8.7,R,-1.0,0,0,393.0,103.0,8.0
ALUNO-447,12.0,1,8.500020000000001,7.301750696192697,Não,M,5.625,Ametista,6.041666666666667,7.416666666666666,0,3,5.0,8.897630147630148,7.611113333333334,R,-2.0,0,0,393.0,103.0,8.0
ALUNO-448,11.0,2,9.500020000000001,7.510557333333334,Não,F,9.375,Ametista,8.541666666666666,1.5,0,3,10,8.9,8.444443333333332,B,0.0,1,0,321.0,48.0,4.0
ALUNO-448,12.0,3,9.2,7.850,Não,F,7.5,Ametista,7.5,6.3,0,3,10.0,7.8,8.1,B,0.0,1,0,321.0,48.0,4.0
ALUNO-448,13.0,2,9.000020000000001,7.482452161616162,Sim,F,7.5,Ametista,6.875,5.583333333333333,0,3,5.0,9.14141414141414,8.500003333333334,B,-1.0,0,1,321.0,48.0,4.0
ALUNO-449,9.0,1,9.500020000000001,8.745557333333332,Não,F,7.5,Topázio,7.5,10,0,4,10,9.2,7.277776666666666,B,0.0,1,0,235.0,37.0,7.0
ALUNO-449,10.0,2,8.5,7.653,Não,F,7.5,Ametista,8.5,4.9,0,3,10.0,7.5,8.6,B,0.0,1,0,235.0,37.0,7.0
ALUNO-449,11.0,2,8.000020000000001,7.694600987654322,Não,F,7.5,Ametista,6.458333333333334,6.166666666666666,0,3,10.0,8.271604938271604,8.055556666666666,B,0.0,1,0,235.0,37.0,7.0
ALUNO-450,15.0,4,7.91667,6.957083833333334,Não,M,7.5,Ágata,8.4375,6.666666666666667,0,2,5,6.4,7.2916675,R,-1.0,0,0,846.0,58.0,8.0
ALUNO-450,16.0,5,7.1,7.196,Não,M,7.5,Ametista,8.1,6.3,0,3,5.0,7.5,8.3,R,-1.0,0,0,846.0,58.0,8.0
ALUNO-450,17.0,5,7.91667,4.331819181818182,Não,M,7.5,Quartzo,5.0,1.166666666666667,0,1,5.0,1.950757575757576,5.833336666666667,R,-2.0,0,0,846.0,58.0,8.0
ALUNO-452,11.0,1,7.0,7.118,Não,M,7.5,Ametista,8.1,4.8,0,3,5.0,8.8,8.3,R,-1.0,0,0,486.0,127.0,9.0
ALUNO-452,11.0,1,6.91668,7.003526974358975,Não,M,5.625,Ágata,6.25,6.916666666666667,0,2,5.0,8.705128205128204,7.5,R,-1.0,0,0,486.0,127.0,9.0
ALUNO-454,17.0,5,8.33334,7.639929503052503,Sim,M,7.5,Ametista,7.65625,7.755555555555556,0,3,5.0,7.532623626373626,8.666673333333332,B,-2.0,0,1,259.0,16.0,1.0
ALUNO-455,9.0,2,9.500020000000001,8.586392000000002,Sim,F,7.5,Topázio,7.708333333333334,7,0,4,10,9.3,9.277783333333334,R,1.0,0,1,47.0,5.0,1.0
ALUNO-455,10.0,2,8.5,7.154,Não,F,7.5,Ametista,7.3,4.9,0,3,10.0,7.1,7.2,R,0.0,1,0,47.0,5.0,1.0
ALUNO-455,11.0,2,9.000020000000001,8.400003111111111,Não,F,7.5,Topázio,6.666666666666666,8.083333333333332,0,4,10.0,9.555555555555555,7.777783333333335,R,0.0,1,0,47.0,5.0,1.0
ALUNO-456,11.0,1,8.500020000000001,7.866088525252525,Não,F,7.5,Ametista,6.875,7.75,0,3,5.0,9.30959595959596,8.333336666666668,R,-1.0,0,0,180.0,40.0,5.0
ALUNO-461,11.0,1,9.000020000000001,7.856253333333334,Sim,F,7.5,Ametista,6.5625,7.416666666666666,0,3,5.0,9.0,8.83334,B,-1.0,0,1,185.0,43.0,3.0
ALUNO-463,12.0,3,8.75001,8.291043,Não,M,5,Ametista,8.59375,8,1,3,10,9.7,7.583335,B,0.0,1,0,247.0,14.0,2.0
ALUNO-463,13.0,4,9.6,8.292,Não,M,7.5,Topázio,8.8,7.0,1,4,10.0,8.3,8.2,B,1.0,0,0,247.0,14.0,2.0
ALUNO-463,14.0,5,9.16668,7.674870047785548,Não,M,5.0,Ametista,7.1875,6.0,1,3,10.0,9.23892773892774,7.4583325,B,1.0,0,0,247.0,14.0,2.0
ALUNO-465,11.0,0,8.5,8.123,Não,M,7.5,Ametista,7.8,7.6,0,3,5.0,10.0,8.6,B,-2.0,0,0,186.0,44.0,4.0
ALUNO-465,11.0,1,8.000020000000001,7.854693065681446,Sim,M,7.5,Ametista,6.5625,8.0,0,3,5.0,8.992200328407225,8.750005,B,-1.0,0,1,186.0,44.0,4.0
ALUNO-469,12.0,3,8.75001,8.347085000000002,Não,M,6.875,Ametista,7.8125,8,1,3,10,9.1,7.91667,A,0.0,1,0,311.0,26.0,3.0
ALUNO-469,13.0,4,6.3,6.759,Não,M,7.5,Ágata,7.3,6.4,1,2,10.0,6.7,5.2,A,1.0,0,0,311.0,26.0,3.0
ALUNO-469,14.0,4,8.33334,7.500521257187258,Não,M,5.625,Ametista,8.125,5.355555555555555,1,3,10.0,8.23038073038073,7.875,A,0.0,1,0,311.0,26.0,3.0
ALUNO-470,11.0,1,8.500020000000001,7.664929827586207,Sim,F,6.875,Ametista,5.9375,7.5,0,3,5.0,9.251724137931037,8.416665,B,-1.0,0,1,249.0,64.0,1.0
ALUNO-471,11.0,1,9.000020000000001,7.044440865959365,Não,F,7.5,Ametista,5.625,6.75,0,3,5.0,8.826364329796824,6.08333,R,-1.0,0,0,473.0,122.0,9.0
ALUNO-474,10.0,1,9.500020000000001,8.033612666666667,Não,M,7.5,Ametista,7.291666666666667,9.5,0,3,5,8.3,7.72222,R,-1.0,0,0,613.0,105.0,10.0
ALUNO-474,11.0,2,9.0,7.215,Não,M,7.5,Ametista,7.1,4.6,0,3,10.0,7.5,7.2,R,0.0,1,0,613.0,105.0,10.0
ALUNO-474,12.0,2,9.000020000000001,6.636118019594441,Não,M,7.5,Ágata,6.25,3.666666666666667,0,2,5.0,8.694463431305536,6.94445,R,-1.0,0,0,613.0,105.0,10.0
ALUNO-475,14.0,3,0.0,4.265426587301587,Não,F,5.0,Quartzo,6.40625,3.166666666666667,0,1,5.0,6.207341269841269,3.75,B,-1.0,0,0,851.0,144.0,15.0
ALUNO-477,12.0,2,9.000020000000001,5.791112666666667,Não,F,5,Quartzo,7.5,2.75,0,1,5,5.9,7.055553333333332,P,-1.0,0,0,672.0,123.0,10.0
ALUNO-477,13.0,2,0.0,5.185,Não,F,7.5,Quartzo,7.3,4.3,0,1,5.0,5.8,5.9,P,-1.0,0,0,672.0,123.0,10.0
ALUNO-477,14.0,2,10.00002,6.339605488215488,Não,F,5.0,Ágata,6.458333333333334,5.083333333333334,0,2,5.0,6.774410774410775,6.611106666666666,P,-2.0,0,0,672.0,123.0,10.0
ALUNO-479,17.0,6,0.0,4.985248010595543,Não,M,8.75,Quartzo,5.46875,3.733333333333333,0,1,5.0,3.972415052977713,7.611116666666667,B,-1.0,0,0,821.0,16.0,16.0
ALUNO-480,8.0,0,8.000020000000001,6.330304030303031,Não,F,8.125,Ágata,4.375,5.0,0,2,10.0,5.901515151515152,5.499995,R,0.0,1,0,675.0,175.0,7.0
ALUNO-481,11.0,0,9.000020000000001,7.50432758974359,Não,F,7.5,Ametista,5.3125,7.833333333333334,0,3,5.0,8.865384615384615,7.41666,B,-2.0,0,0,307.0,89.0,6.0
ALUNO-482,12.0,2,10.000020000000001,8.342224,Não,F,7.5,Ametista,9.166666666666666,8,0,3,5,9.6,8.277776666666668,B,-1.0,0,0,38.0,9.0,5.0
ALUNO-482,13.0,2,10.0,9.021,Sim,F,7.5,Topázio,9.8,9.1,1,4,5.0,10.0,9.8,B,-1.0,0,1,38.0,9.0,5.0
ALUNO-482,14.0,3,10.00002,8.467711333333334,Sim,F,7.5,Topázio,8.59375,7.666666666666667,1,4,5.0,10.0,9.125005000000002,B,-1.0,0,1,38.0,9.0,5.0
ALUNO-483,11.0,2,9.500020000000001,8.374169333333333,Não,F,5,Ametista,7.708333333333334,8,1,3,10,9.6,8.16667,B,0.0,1,0,19.0,3.0,1.0
ALUNO-483,12.0,2,9.5,7.644,Não,F,5.0,Ametista,7.9,8.1,1,3,5.0,8.3,8.1,B,-1.0,0,0,19.0,3.0,1.0
ALUNO-483,13.0,3,9.58335,8.672919666666665,Sim,F,5.625,Topázio,8.4375,8.166666666666666,1,4,10.0,9.666666666666666,8.70834,B,0.0,1,1,19.0,3.0,1.0
ALUNO-486,12.0,2,9.000020000000001,5.862502000000001,Não,M,5,Quartzo,5.625,0.5,0,1,5,9,7.5,B,-1.0,0,0,843.0,140.0,7.0
ALUNO-486,13.0,2,0.0,5.511,Não,M,7.5,Quartzo,6.7,6.0,0,1,5.0,6.3,5.7,B,-1.0,0,0,843.0,140.0,7.0
ALUNO-486,14.0,3,0.0,4.498817405961047,Não,M,5.625,Quartzo,5.3125,6.0,0,1,5.0,4.775329529805234,3.7500075,B,-1.0,0,0,843.0,140.0,7.0
ALUNO-489,11.0,1,8.000020000000001,7.483335333333333,Não,F,7.5,Ametista,5.833333333333334,7.75,0,3,5.0,9.166666666666666,7.333333333333333,R,-1.0,0,0,319.0,82.0,5.0
ALUNO-490,14.0,3,9.58335,8.003127333333333,Não,M,6.875,Ametista,7.65625,8.666666666666666,1,3,5,8.5,8.29167,R,-1.0,0,0,542.0,47.0,10.0
ALUNO-490,15.0,4,8.8,7.044,Não,M,6.9,Ametista,7.3,6.5,1,3,5.0,7.8,7.0,R,-2.0,0,0,542.0,47.0,10.0
ALUNO-490,16.0,4,7.91667,6.846262254901961,Não,M,5.625,Ágata,7.65625,6.722222222222222,1,2,2.5,8.243464052287582,7.416665,R,-3.0,0,0,542.0,47.0,10.0
ALUNO-491,10.0,1,8.500020000000001,6.662084,Não,F,7.5,Ágata,7.1875,10,0,2,5,2.3,6.91666,B,-1.0,0,0,437.0,67.0,9.0
ALUNO-491,12.0,2,9.50002,7.180556888888889,Não,F,7.5,Ametista,6.25,5.5,0,3,5.0,9.444444444444445,6.833329999999998,B,-1.0,0,0,437.0,67.0,9.0
ALUNO-493,11.0,1,6.91668,6.376068673350042,Não,F,7.5,Ágata,5.0,5.75,0,2,5.0,8.672013366750209,5.24999,R,-1.0,0,0,665.0,161.0,11.0
ALUNO-496,11.0,3,10.000020000000001,8.688544833333335,Não,F,7.5,Topázio,7.96875,7.666666666666667,1,4,10,9.5,8.5416725,B,1.0,0,0,183.0,12.0,5.0
ALUNO-496,12.0,4,9.6,7.895,Não,F,7.5,Ametista,8.3,7.5,1,3,10.0,6.7,7.7,B,1.0,0,0,183.0,12.0,5.0
ALUNO-496,13.0,5,9.58335,7.860874682539682,Não,F,7.5,Ametista,6.458333333333334,6.155555555555555,1,3,10.0,8.87797619047619,7.5,B,2.0,0,0,183.0,12.0,5.0
ALUNO-497,13.0,2,9.0,7.599,Não,F,7.5,Ametista,8.1,6.6,0,3,5.0,8.3,8.2,B,-1.0,0,0,474.0,59.0,6.0
ALUNO-497,13.0,3,8.75001,7.039899101010102,Não,F,7.5,Ametista,7.5,6.777777777777779,0,3,10.0,5.602272727272728,5.944440000000002,B,0.0,1,0,474.0,59.0,6.0
ALUNO-498,13.0,3,9.6,5.735,Não,M,5.0,Ágata,7.3,3.8,0,2,10.0,3.9,5.1,B,0.0,1,0,765.0,112.0,11.0
ALUNO-498,13.0,3,9.58335,5.670581974747474,Não,M,7.5,Quartzo,6.25,2.555555555555556,0,1,10.0,4.255681818181818,4.8749975,B,0.0,1,0,765.0,112.0,11.0
ALUNO-499,11.0,1,9.500020000000001,8.308752,Não,F,10,Ametista,7.1875,9,1,3,5,8.7,8,R,-1.0,0,0,176.0,27.0,5.0
ALUNO-499,12.0,2,9.0,7.497,Não,F,7.5,Ametista,7.5,7.1,1,3,5.0,7.1,8.8,R,-1.0,0,0,176.0,27.0,5.0
ALUNO-499,13.0,2,9.50002,7.882917128747796,Sim,F,8.125,Ametista,6.25,7.5,1,3,5.0,8.977072310405644,8.500003333333334,R,-1.0,0,1,176.0,27.0,5.0
ALUNO-501,13.0,1,8.000020000000001,7.335914920634921,Não,F,7.5,Ametista,6.041666666666667,7.083333333333334,0,3,5.0,9.269841269841269,7.055556666666667,B,-2.0,0,0,379.0,98.0,6.0
ALUNO-502,13.0,4,8.75001,8.179167666666668,Não,M,7.5,Ametista,8.541666666666666,6.666666666666667,0,3,10,8.5,8.333333333333334,B,1.0,0,0,376.0,30.0,6.0
ALUNO-502,14.0,4,10.0,6.853,Não,M,7.5,Ágata,8.8,3.9,0,2,10.0,4.7,7.5,B,0.0,1,0,376.0,30.0,6.0
ALUNO-502,15.0,4,10.00002,7.356831539359108,Não,M,9.375,Ametista,8.125,4.411111111111111,0,3,5.0,8.33137408568443,7.7916625,B,-1.0,0,0,376.0,30.0,6.0
ALUNO-503,8.0,0,9.000020000000001,7.233337000000001,Não,M,7.5,Ágata,2.5,5.75,0,2,10,10,5.916675,R,0.0,1,0,196.0,46.0,7.0
ALUNO-503,9.0,0,9.5,8.008,Não,M,7.5,Ametista,7.5,6.9,0,3,5.0,10.0,8.4,R,-1.0,0,0,196.0,46.0,7.0
ALUNO-503,10.0,1,8.500020000000001,7.826390666666667,Não,M,7.5,Ametista,6.041666666666667,8.166666666666666,0,3,5.0,10.0,7.444443333333333,R,-1.0,0,0,196.0,46.0,7.0
ALUNO-504,17.0,5,9.16668,6.724948054112554,Não,F,7.5,Ágata,4.583333333333333,7.0,0,2,5.0,7.041396103896105,6.4583375,R,-2.0,0,0,579.0,32.0,11.0
ALUNO-505,14.0,4,9.16668,7.893786180672269,Não,M,10.0,Ametista,7.8125,5.333333333333333,0,3,10.0,7.93767507002801,7.7083325,R,0.0,1,0,172.0,16.0,2.0
ALUNO-507,13.0,3,9.58335,8.008612333333332,Não,F,5,Ametista,8.125,7.666666666666667,0,3,10,8.8,7.222219999999999,B,0.0,1,0,573.0,53.0,11.0
ALUNO-507,14.0,4,9.6,5.580,Não,F,5.0,Ágata,7.2,2.8,0,2,10.0,3.9,5.3,B,0.0,1,0,573.0,53.0,11.0
ALUNO-507,15.0,4,9.58335,6.738025960317461,Não,F,5.625,Ágata,7.34375,5.577777777777778,0,2,5.0,7.961309523809524,6.3749925,B,-1.0,0,0,573.0,53.0,11.0
ALUNO-508,9.0,0,8.500020000000001,7.771092108287961,Não,M,7.5,Ametista,5.625,7.916666666666666,0,3,5.0,9.70961887477314,7.916665,B,-1.0,0,0,212.0,56.0,4.0
ALUNO-510,9.0,0,8.916680000000001,7.592405198653199,Sim,F,6.875,Ametista,5.3125,7.5,0,3,5.0,8.993265993265993,8.41667,R,-1.0,0,1,275.0,77.0,4.0
ALUNO-513,9.0,1,7.4166799999999995,8.734168,Não,F,7.5,Topázio,8.125,10,0,4,10,9.4,7.75,R,0.0,1,0,81.0,18.0,2.0
ALUNO-513,10.0,1,8.5,7.285,Não,F,7.5,Ametista,7.7,6.1,0,3,5.0,7.5,8.4,R,-1.0,0,0,81.0,18.0,2.0
ALUNO-513,11.0,1,10.00002,8.219535581098341,Sim,F,7.5,Topázio,6.5625,8.5,0,4,5.0,9.2330779054917,8.83334,R,-1.0,0,1,81.0,18.0,2.0
ALUNO-514,16.0,5,7.91667,6.058117716450217,Não,M,7.5,Ágata,4.583333333333333,4.75,0,2,5.0,6.915584415584416,6.1250025,B,-1.0,0,0,716.0,45.0,14.0
ALUNO-516,9.0,0,9.50002,7.139326474295761,Não,M,7.5,Ametista,5.625,6.916666666666666,0,3,5.0,7.13412070481214,7.833335,B,-1.0,0,0,444.0,131.0,9.0
ALUNO-519,8.0,0,8.500020000000001,8.325132654369785,Não,M,7.5,Topázio,5.625,8.9,0,4,10.0,8.663153271848923,8.25,B,0.0,1,0,58.0,15.0,4.0
ALUNO-520,10.0,2,7.4166799999999995,8.17278,Sim,M,6.25,Ametista,8.75,6,0,3,10,9.6,9.05556,A,0.0,1,1,59.0,6.0,1.0
ALUNO-520,11.0,3,7.9,8.414,Não,M,5.6,Topázio,9.0,7.2,1,4,10.0,9.7,8.9,A,1.0,0,0,59.0,6.0,1.0
ALUNO-520,12.0,4,7.5,8.31659788888889,Não,M,6.25,Topázio,7.34375,7.744444444444444,1,4,10.0,10.0,8.29167,A,1.0,0,0,59.0,6.0,1.0
ALUNO-521,10.0,1,8.500020000000001,8.647224666666666,Não,F,10,Topázio,8.75,10,0,4,5,8.5,8.611113333333334,R,-1.0,0,0,506.0,76.0,14.0
ALUNO-521,11.0,2,9.5,7.254,Não,F,7.5,Ametista,8.5,5.3,0,3,10.0,4.6,8.7,R,0.0,1,0,506.0,76.0,14.0
ALUNO-521,12.0,2,8.500020000000001,6.950124578570855,Não,F,6.25,Ágata,6.666666666666666,6.666666666666666,0,2,5.0,7.375612892854272,7.5,R,-1.0,0,0,506.0,76.0,14.0
ALUNO-522,11.0,1,8.500020000000001,7.495419,Não,M,7.5,Ametista,7.1875,6.5,0,3,5,9.3,7.583335,B,-1.0,0,0,742.0,136.0,9.0
ALUNO-522,12.0,2,8.5,5.868,Não,M,7.5,Ágata,7.5,3.8,0,2,5.0,4.2,7.1,B,-1.0,0,0,742.0,136.0,9.0
ALUNO-522,13.0,2,8.500020000000001,5.857687358741682,Não,M,7.5,Quartzo,5.416666666666667,4.466666666666667,0,1,5.0,4.280096793708409,7.333330000000001,B,-1.0,0,0,742.0,136.0,9.0
ALUNO-524,9.0,0,9.000020000000001,8.362502000000001,Não,M,7.5,Ametista,8.125,9.5,0,3,5,10,7.5,R,-1.0,0,0,70.0,15.0,2.0
ALUNO-524,10.0,1,9.5,8.494,Sim,M,7.5,Topázio,8.8,8.4,0,4,5.0,9.2,9.6,R,-1.0,0,1,70.0,15.0,2.0
ALUNO-524,11.0,1,9.50002,8.261113555555557,Sim,M,7.5,Topázio,6.666666666666666,8.166666666666668,0,4,5.0,9.86111111111111,8.944446666666666,R,-1.0,0,1,70.0,15.0,2.0
ALUNO-525,inf,7,8.75001,8.0677095,Não,M,7.5,Topázio,7.34375,7.75,0,4,5.0,10.0,8.291667499999999,R,-1.0,0,0,125.0,2.0,1.0
ALUNO-527,16.0,5,9.16668,7.903127833333334,Sim,F,6.875,Ametista,8.90625,6.666666666666667,1,3,5,8.5,9.375007500000002,P,-1.0,0,1,550.0,11.0,5.0
ALUNO-527,17.0,6,9.2,7.620,Não,F,7.5,Ametista,8.6,7.1,1,3,5.0,7.2,8.7,P,-1.0,0,0,550.0,11.0,5.0
ALUNO-527,18.0,7,0.0,6.818223705882353,Não,F,7.5,Ágata,8.28125,7.633333333333333,1,2,5.0,8.400490196078431,7.666670000000002,P,-1.0,0,0,550.0,11.0,5.0
ALUNO-528,14.0,3,8.33334,5.918180818181819,Não,F,7.5,Quartzo,6.25,5.0,0,1,5.0,5.340909090909091,5.708325,B,-1.0,0,0,736.0,107.0,10.0
ALUNO-529,11.0,1,8.0,8.090,Não,M,7.5,Ametista,8.1,8.0,0,3,5.0,9.6,8.6,P,-1.0,0,0,214.0,54.0,4.0
ALUNO-529,13.0,1,9.50002,7.756396186948853,Não,M,7.5,Ametista,6.25,9.5,0,3,5.0,7.601410934744268,7.55556,P,-2.0,0,0,214.0,54.0,4.0
ALUNO-532,11.0,0,9.000020000000001,6.342157529411765,Não,F,7.5,Ágata,5.0,4.583333333333334,0,2,5.0,6.960784313725491,6.91666,B,-2.0,0,0,671.0,174.0,5.0
ALUNO-536,11.0,1,8.0,4.586,Não,M,7.5,Quartzo,6.7,3.1,0,1,5.0,1.7,4.6,R,-1.0,0,0,609.0,103.0,8.0
ALUNO-536,13.0,2,6.91668,6.64462715942029,Não,M,7.5,Ágata,5.625,4.333333333333333,0,2,5.0,9.64673913043478,6.722223333333333,R,-1.0,0,0,609.0,103.0,8.0
ALUNO-537,9.0,0,6.3,4.808,Não,M,7.5,Quartzo,5.0,3.4,0,1,5.0,4.2,4.6,B,-1.0,0,0,710.0,177.0,9.0
ALUNO-537,11.0,0,7.50002,6.099018903724453,Não,M,5.0,Ágata,5.0,5.05,0,2,5.0,7.361759518622263,6.833325,B,-2.0,0,0,710.0,177.0,9.0
ALUNO-539,9.0,0,10.00002,6.810393938277065,Não,M,5.625,Ágata,4.6875,6.5,0,2,5.0,7.895719691385326,6.99999,R,-1.0,0,0,552.0,158.0,7.0
ALUNO-541,13.0,3,9.16668,9.098057333333333,Sim,F,6.875,Topázio,7.916666666666667,9.666666666666666,0,4,10,9.9,8.944446666666666,B,0.0,1,1,582.0,33.0,5.0
ALUNO-541,14.0,4,9.2,7.835,Não,F,7.5,Ametista,8.1,6.8,1,3,10.0,6.9,8.0,B,0.0,1,0,582.0,33.0,5.0
ALUNO-541,15.0,5,8.33334,6.719708994708995,Não,F,5.625,Ágata,5.625,4.777777777777778,1,2,10.0,7.945767195767196,6.08333,B,0.0,1,0,582.0,33.0,5.0
ALUNO-543,8.0,0,9.50002,8.135541086517346,Não,F,7.5,Topázio,5.625,8.066666666666666,0,4,10.0,8.54852876592007,7.75,R,0.0,1,0,104.0,29.0,6.0
ALUNO-544,12.0,2,9.500020000000001,6.706112,Não,M,3.75,Ágata,7.5,5.5,0,2,5,7.6,7.555549999999998,R,-1.0,0,0,640.0,83.0,9.0
ALUNO-544,13.0,2,9.0,7.292,Não,M,6.3,Ametista,8.1,6.7,0,3,5.0,7.9,7.7,R,-1.0,0,0,640.0,83.0,9.0
ALUNO-544,14.0,3,8.33334,6.527470839262188,Não,M,6.875,Ágata,7.34375,5.833333333333333,0,2,5.0,6.916872529644269,6.111103333333335,R,-1.0,0,0,640.0,83.0,9.0
ALUNO-546,18.0,5,8.33335,4.928614333333334,Não,M,3.125,Quartzo,5.416666666666667,4.666666666666667,0,1,2.5,5.4,4.888896666666667,R,-3.0,0,0,836.0,21.0,13.0
ALUNO-546,19.0,6,10.0,5.728,Não,M,2.5,Ágata,4.6,4.0,0,2,5.0,7.2,6.3,R,-2.0,0,0,836.0,21.0,13.0
ALUNO-546,20.0,7,7.08334,4.786009931839403,Não,M,6.25,Quartzo,4.53125,1.588888888888889,0,1,5.0,4.63109243697479,6.277773333333335,R,-1.0,0,0,836.0,21.0,13.0
ALUNO-548,8.0,0,9.5,8.431,Sim,F,7.5,Topázio,7.8,5.3,0,4,10.0,10.0,9.5,R,0.0,1,1,60.0,11.0,1.0
ALUNO-548,9.0,1,9.50002,8.306255790104949,Não,F,7.5,Topázio,6.458333333333334,7.5,0,4,10.0,9.135432283858073,8.166670000000002,R,0.0,1,0,60.0,11.0,1.0
ALUNO-551,8.0,0,8.500020000000001,8.650214173961842,Sim,F,8.125,Topázio,5.9375,9.183333333333334,0,4,10.0,9.20314253647587,8.583335,R,0.0,1,1,21.0,2.0,1.0
ALUNO-553,11.0,1,8.000020000000001,7.094446,Não,M,7.5,Ametista,5.833333333333334,5.25,0,3,5.0,10.0,7.055553333333332,R,-1.0,0,0,458.0,117.0,7.0
ALUNO-554,13.0,2,9.000020000000001,7.844981076923077,Não,M,7.5,Ametista,6.458333333333334,8.75,0,3,5.0,8.717948717948719,7.777780000000001,B,-1.0,0,0,187.0,28.0,1.0
ALUNO-556,15.0,3,7.08334,6.982364483405484,Não,F,5.0,Ágata,7.65625,6.0,0,2,5.0,8.667027417027416,7.875,B,-2.0,0,0,493.0,63.0,10.0
ALUNO-557,12.0,2,9.500020000000001,7.702085,Não,M,6.25,Ametista,8.4375,7.5,0,3,5,8.5,7.916665,P,-1.0,0,0,761.0,110.0,15.0
ALUNO-557,13.0,2,9.0,7.543,Não,M,6.9,Ametista,8.1,5.9,0,3,5.0,8.3,8.9,P,-1.0,0,0,761.0,110.0,15.0
ALUNO-557,14.0,3,9.16668,5.679047285714286,Não,M,7.5,Quartzo,6.875,3.0,0,1,5.0,5.291071428571428,5.833325,P,-1.0,0,0,761.0,110.0,15.0
ALUNO-558,15.0,3,7.08334,5.423826381118881,Não,F,6.25,Quartzo,7.03125,3.0,0,1,5.0,5.811844405594407,5.6249925,B,-2.0,0,0,794.0,119.0,4.0
ALUNO-560,10.0,1,8.91668,6.8558346666666665,Não,M,7.5,Ágata,6.875,7.5,0,2,5,5.3,7.333333333333333,R,-1.0,0,0,806.0,152.0,13.0
ALUNO-560,11.0,2,9.5,6.489,Não,M,7.5,Ágata,8.1,3.2,0,2,10.0,4.6,7.1,R,0.0,1,0,806.0,152.0,13.0
ALUNO-560,12.0,2,9.000020000000001,5.261113333333334,Não,M,5.0,Quartzo,5.833333333333334,2.966666666666667,0,1,5.0,3.7,7.222223333333333,R,-1.0,0,0,806.0,152.0,13.0
ALUNO-561,13.0,3,7.5,6.0124986666666675,Não,F,7.5,Quartzo,8.125,1.1666666666666667,0,1,10,5.5,6.833326666666666,B,0.0,1,0,730.0,104.0,4.0
ALUNO-561,14.0,3,7.9,4.740,Não,F,7.5,Quartzo,6.9,4.0,0,1,5.0,1.1,4.9,B,-2.0,0,0,730.0,104.0,4.0
ALUNO-561,15.0,3,7.5,5.986962451914099,Não,F,5.625,Quartzo,7.5,6.0,0,1,2.5,5.788982259570494,6.58333,B,-3.0,0,0,730.0,104.0,4.0
ALUNO-562,9.0,2,8.000020000000001,8.356669333333334,Não,M,7.5,Ametista,9.166666666666666,6.25,0,3,10,9.7,8.500003333333334,B,1.0,0,0,157.0,24.0,5.0
ALUNO-562,10.0,2,7.5,8.418,Não,M,7.5,Topázio,8.8,9.2,1,4,10.0,7.9,8.1,B,0.0,1,0,157.0,24.0,5.0
ALUNO-562,11.0,3,7.91667,7.945715145299146,Não,M,7.5,Ametista,7.1875,8.144444444444444,1,3,10.0,8.282051282051283,6.999995,B,1.0,0,0,157.0,24.0,5.0
ALUNO-563,9.0,0,9.5,8.371,Sim,F,7.5,Topázio,8.1,7.1,0,4,5.0,10.0,9.7,R,-1.0,0,1,477.0,124.0,8.0
ALUNO-563,11.0,1,8.500020000000001,7.038692476190477,Não,F,7.5,Ametista,5.625,5.833333333333333,0,3,5.0,9.047619047619047,7.0,R,-1.0,0,0,477.0,124.0,8.0
ALUNO-565,9.0,1,10.0,8.385,Sim,F,7.5,Topázio,8.1,5.8,0,4,10.0,8.8,9.6,B,0.0,1,1,273.0,71.0,6.0
ALUNO-565,11.0,1,9.000020000000001,7.593564610229277,Não,F,7.5,Ametista,5.833333333333334,7.916666666666666,0,3,5.0,9.217813051146384,7.166666666666666,B,-1.0,0,0,273.0,71.0,6.0
